"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","DLasso_best","DLasso_hybrid","OLS_prct_diff","SP_prct_diff","DL_prct_diff","OLS_abs_diff","SP_abs_diff","DL_abs_diff","n"
"97",5.1449774371224,5.02963668850668,4.84916911171972,4.84916906581976,5.30848783106242,5.26166990968789,0.0224181252542538,9.46553149294017e-09,0.00881944592593254,0.115340748615719,4.58999629415757e-08,0.0468179213745259,5000
"98",5.38912062639143,5.07713069483009,5.048674899022,5.04867489901904,5.37872997515142,5.2232110933385,0.0578925493026583,5.86879382685858e-13,0.0289136808375552,0.311989931561339,2.96296320811962e-12,0.155518881812919,5000
"99",5.43617803775997,5.16055321328513,5.08844399322222,5.08844376912148,5.40356578869321,5.28241430762624,0.0507019495241586,4.40411139078767e-08,0.0224206543983378,0.275624824474845,2.24100741519351e-07,0.121151481066972,5000
"100",5.51551073304284,4.82918812160324,4.97766781746548,4.9776678168088,5.21511466378104,4.86370424708822,0.124435006050829,1.31923817002078e-10,0.067383066212016,0.686322611439599,6.56672938248448e-10,0.351410416692813,5000
"101",4.61579294105418,3.19532089679734,4.96895366436041,4.96895366390931,5.12379193000742,4.11608400984094,0.307741716839756,9.07837989174004e-11,0.196672295427309,1.42047204425684,4.51100490295175e-10,1.00770792016648,6000
"102",5.14702454601092,3.96742972294293,4.98449618899598,4.98449621302075,5.31633607664095,4.77378871721348,0.229179949021656,-4.8199010893023e-09,0.102052870925774,1.179594823068,-2.40247786109649e-08,0.542547359427473,6000
"103",5.04693200096675,4.6011739188355,4.80213966598492,4.80213966525464,4.95443707631283,4.711459395756,0.0883225852945648,1.52074398483401e-10,0.0490424394970132,0.445758082131254,7.30282501137935e-10,0.242977680556831,6000
"104",5.0661860439921,3.9957347940693,5.02574667745921,5.02574643757398,5.34170179805099,4.55170796155105,0.211293316239784,4.77312631143344e-08,0.147891789239935,1.07045124992281,2.39885237007798e-07,0.789993836499939,6000
"105",5.18304245521841,3.66470997298586,4.9940853082743,4.99408518513583,5.21467644483951,4.22491679215844,0.29294232014323,2.46568615644693e-08,0.189802696898011,1.51833248223255,1.2313847008727e-07,0.98975965268107,6000
"106",5.40667297554411,4.46928945248707,4.96107825887396,4.9610779480797,5.33638437814109,4.76703557829566,0.173375295176367,6.26465160043117e-08,0.106691864659824,0.937383523057047,3.10794268543191e-07,0.569348799845429,6000
"107",5.58857382715874,4.43178214635403,4.93121953585015,4.93121953505185,5.22187773370255,4.51476767389096,0.20699228758204,1.61888751591255e-10,0.135412986644214,1.1567916808047,7.98308974481188e-10,0.707110059811581,6000
"108",5.16741679620193,4.89075058780172,5.0886202046656,5.08862020492221,5.49495660448498,5.36635460205137,0.0535405250460074,-5.04267814724848e-11,0.0234036429566429,0.276666208400209,-2.56602739057143e-10,0.128602002433613,6000
"109",5.3659252309653,3.96462598694529,4.90015854277445,4.90015854924032,5.24700800785764,4.54440323181623,0.261147739430562,-1.31952344030308e-09,0.13390579450026,1.40129924402,-6.46587405839227e-09,0.702604776041406,6000
"110",5.29005262972775,5.20295998754554,4.98612462132199,4.98612486815393,5.44608232813757,5.4260364918806,0.0164634736699565,-4.95037646513792e-08,0.00368078098147645,0.0870926421822071,-2.46831939776371e-07,0.0200458362569638,6000
"111",5.25433951015095,5.23590186118272,4.91372924735936,4.91372928266659,5.62246996844895,5.62090184206934,0.00350903266387971,-7.1854247614207e-09,0.000278903469189487,0.0184376489682334,-3.5307231804893e-08,0.00156812637961412,6000
"112",5.84339037331498,5.55735960515333,4.77902890363066,4.77902906454485,5.23293278278442,5.10123067667261,0.0489494539792978,-3.36708978360284e-08,0.0251679338486983,0.286030768161654,-1.60914193969575e-07,0.131702106111803,6000
"113",5.07190260909437,3.79244389157689,5.09416242141374,5.09416244562336,5.30253442139739,4.62438814875812,0.252264054759902,-4.75242406576138e-09,0.127890970382528,1.27945871751747,-2.42096200864239e-08,0.678146272639268,6000
"114",5.33690875875306,4.22923858025276,5.09789562270206,5.09789557347219,5.22659362906866,4.68711977435658,0.20754901921147,9.65689946617257e-09,0.103217103337,1.1076701785003,4.9229865517475e-08,0.539473854712086,6000
"115",5.65703872340948,5.4541369474693,5.06757176757022,5.06757176874926,5.43270631720527,5.38561187625789,0.0358671357684988,-2.32664046450023e-10,0.00866868889971532,0.202901775940183,-1.17904175311878e-09,0.0470944409473706,6000
"116",5.15307372797569,3.69134711596948,5.12484390356359,5.12484390260358,5.30695105874298,4.3692710150911,0.283661109692764,1.87324353892806e-10,0.176689031662934,1.46172661200621,9.60008073036533e-10,0.93768004365188,6000
"117",5.57304025826081,5.4674538781481,4.87601087665659,4.87601087683108,5.23701891108677,5.18847075284832,0.0189459209371763,-3.57857143366204e-11,0.00927018959883336,0.10558638011271,-1.74491532334287e-10,0.0485481582384502,6000
"118",5.37380089221115,4.02643917574768,4.88715679388946,4.88715680033806,4.96511211559686,4.01075286714569,0.250727882087397,-1.3194998263419e-09,0.192213030890734,1.34736171646347,-6.44860254084278e-09,0.954359248451176,6000
"119",5.67794572597694,5.42387571727925,4.87922458176134,4.87922457706722,5.3904772553848,5.31274674859868,0.0447468188248629,9.62061563642532e-10,0.0144199674914625,0.254070008697695,4.69411443049239e-09,0.0777305067861169,6000
