Policies,estimate,Pooling
"c(3, 4, 3)",-0.06867258588703205,Pruned
"c(3, 4, 3)",-0.03324374100262963,Pruned
"c(3, 4, 3)",-0.08898196759834771,Pruned
"c(3, 4, 3)",-0.2343069969639335,Pruned
"c(3, 4, 3)",0.14587925257696255,Pruned
"c(3, 4, 3)",-0.19283975792785862,Pruned
"c(3, 4, 3)",0.04996461999886281,Pruned
"c(3, 4, 3)",0.04083100059470211,Pruned
"c(3, 4, 3)",0.3170940378935871,Pruned
"c(3, 4, 3)",0.0013786464666578988,Pruned
"c(3, 4, 3)",0.1335117500859237,Pruned
"c(3, 4, 3)",-0.10749295042825459,Pruned
"c(3, 4, 3)",0.19282272365954076,Pruned
"c(3, 4, 3)",0.024485011777413756,Pruned
"c(3, 4, 3)",0.026644041807658444,Pruned
"c(3, 4, 3)",0.03187436782592831,Pruned
"c(3, 4, 3)",0.17069095170142354,Pruned
"c(3, 4, 3)",-0.23385412476548964,Pruned
"c(3, 4, 3)",0.14353681471700255,Pruned
"c(3, 4, 3)",0.13520042271125235,Pruned
"c(3, 4, 3)",0.10348602602050029,Pruned
"c(3, 4, 3)",0.206052444819822,Pruned
"c(3, 4, 3)",-0.049232592344220345,Pruned
"c(3, 4, 3)",0.28718523308889976,Pruned
"c(3, 4, 3)",0.10780547007351808,Pruned
"c(3, 4, 3)",0.22544549863718985,Pruned
"c(3, 4, 3)",0.05754122804477996,Pruned
"c(3, 4, 3)",0.23571106102374934,Pruned
"c(3, 4, 3)",0.18819492712385874,Pruned
"c(3, 4, 3)",0.17397621557986936,Pruned
"c(3, 4, 3)",0.28113973222541716,Pruned
"c(3, 4, 3)",0.12589125555656214,Pruned
"c(3, 4, 3)",0.35223640013041957,Pruned
"c(3, 4, 3)",-0.2702104026418379,Pruned
"c(3, 4, 3)",-0.16482587000099067,Pruned
"c(3, 4, 3)",0.10033372630463823,Pruned
"c(3, 4, 3)",0.017580744786941802,Pruned
"c(3, 4, 3)",-0.09184437158935338,Pruned
"c(3, 4, 3)",-0.31423408635576083,Pruned
"c(3, 4, 3)",0.009984296780392829,Pruned
"c(3, 4, 3)",0.5811960712912183,Pruned
"c(3, 4, 3)",-0.20097243070298887,Pruned
"c(3, 4, 3)",-0.15254377054836596,Pruned
"c(3, 4, 3)",0.12027856519512338,Pruned
"c(3, 4, 3)",-0.42118104739160994,Pruned
"c(3, 4, 3)",0.08516642721570336,Pruned
"c(3, 4, 3)",-0.09869542147261495,Pruned
"c(3, 4, 3)",0.215824103545604,Pruned
"c(3, 4, 3)",0.32560826466945164,Pruned
"c(3, 4, 3)",-0.08257563225633932,Pruned
"c(3, 4, 3)",-0.11667243447516074,Pruned
"c(3, 4, 3)",0.14925893973239943,Pruned
"c(3, 4, 3)",-0.08309515481925751,Pruned
"c(3, 4, 3)",-0.11928713393752063,Pruned
"c(3, 4, 3)",-0.26466604187273457,Pruned
"c(3, 4, 3)",0.21664286968661983,Pruned
"c(3, 4, 3)",-0.031626853208015775,Pruned
"c(3, 4, 3)",-0.3103542723059726,Pruned
"c(3, 4, 3)",0.022466384750010837,Pruned
"c(3, 4, 3)",0.14935388359528834,Pruned
"c(3, 4, 3)",0.037758090870280654,Pruned
"c(3, 4, 3)",-0.17579293468298895,Pruned
"c(3, 4, 3)",0.18497798705605956,Pruned
"c(3, 4, 3)",0.10490652039481356,Pruned
"c(3, 4, 3)",0.38794878615547373,Pruned
"c(3, 4, 3)",-0.15575993403847693,Pruned
"c(3, 4, 3)",0.24501291634053685,Pruned
"c(3, 4, 3)",0.08601810066907366,Pruned
"c(3, 4, 3)",0.25272088967544143,Pruned
"c(3, 4, 3)",-0.15343249580460194,Pruned
"c(3, 4, 3)",0.11541152356089852,Pruned
"c(3, 5, 1)",-0.2002136768815453,Pruned
"c(3, 5, 1)",0.1648474234277798,Pruned
"c(3, 5, 1)",-0.13165047270165844,Pruned
"c(3, 5, 1)",0.15138900043923476,Pruned
"c(3, 5, 1)",0.29435917590794924,Pruned
"c(3, 5, 1)",-0.10935945404552011,Pruned
"c(3, 5, 1)",-0.1475067946536079,Pruned
"c(3, 5, 1)",0.052341599517536024,Pruned
"c(3, 5, 1)",0.0984666899942183,Pruned
"c(3, 5, 1)",-0.05188643866799249,Pruned
"c(3, 5, 1)",0.49420990658285413,Pruned
"c(3, 5, 1)",-0.04148675482190337,Pruned
"c(3, 5, 1)",0.09307413897512139,Pruned
"c(3, 5, 1)",-0.05863287774580171,Pruned
"c(3, 5, 1)",0.06145872056886471,Pruned
"c(3, 5, 1)",-0.2241320535511415,Pruned
"c(3, 5, 1)",-0.131534424698669,Pruned
"c(3, 5, 1)",-0.05163604702487321,Pruned
"c(3, 5, 1)",-0.1531481112145303,Pruned
"c(3, 5, 1)",-0.19945032342878494,Pruned
"c(3, 5, 1)",0.08688086553298842,Pruned
"c(3, 5, 1)",0.10137719430368515,Pruned
"c(3, 5, 1)",-0.25632460235463067,Pruned
"c(3, 5, 1)",-0.0890122911547392,Pruned
"c(3, 5, 1)",0.17882486401349051,Pruned
"c(3, 5, 1)",0.3470697378932297,Pruned
"c(3, 5, 1)",0.04359370725079365,Pruned
"c(3, 5, 1)",-0.056172610240721926,Pruned
"c(3, 5, 1)",-0.1426286983348058,Pruned
"c(3, 5, 1)",0.007440666517923544,Pruned
"c(3, 5, 1)",0.09648801088550765,Pruned
"c(3, 5, 1)",0.1049668940799774,Pruned
"c(3, 5, 1)",0.24780813446996097,Pruned
"c(3, 5, 1)",0.12254142977878535,Pruned
"c(3, 5, 1)",0.11869945608908476,Pruned
"c(3, 5, 1)",-0.20520538022616486,Pruned
"c(3, 5, 1)",-0.042909267629426706,Pruned
"c(3, 5, 1)",0.15209609137174204,Pruned
"c(3, 5, 1)",-0.18521526313482686,Pruned
"c(3, 5, 1)",0.03639811652942888,Pruned
"c(3, 5, 1)",0.34130245878908705,Pruned
"c(3, 5, 1)",0.1082526634610223,Pruned
"c(3, 5, 1)",0.08740946361562926,Pruned
"c(3, 5, 1)",-0.10339779833901051,Pruned
"c(3, 5, 1)",-0.06759035042990297,Pruned
"c(3, 5, 1)",0.17154499538729967,Pruned
"c(3, 5, 1)",-0.0872187024264773,Pruned
"c(3, 5, 1)",0.07288229727831497,Pruned
"c(3, 5, 1)",0.11147618800957144,Pruned
"c(3, 5, 1)",0.21801740285236407,Pruned
"c(3, 5, 1)",-0.007088666300761978,Pruned
"c(3, 5, 1)",0.06367020118550748,Pruned
"c(3, 5, 1)",0.5153824591684549,Pruned
"c(3, 5, 1)",0.04740785449007066,Pruned
"c(3, 5, 1)",0.2780109231085951,Pruned
"c(3, 5, 1)",0.0310016018070792,Pruned
"c(3, 5, 1)",0.3952791088252443,Pruned
"c(3, 5, 1)",0.04711301841064995,Pruned
"c(3, 5, 1)",0.14773871590534257,Pruned
"c(3, 5, 1)",0.30550824811030436,Pruned
"c(3, 5, 1)",-0.05685374541589679,Pruned
"c(3, 5, 1)",0.029272975418081996,Pruned
"c(3, 5, 1)",0.25274009573270645,Pruned
"c(3, 5, 1)",0.224967973961844,Pruned
"c(3, 5, 1)",-0.009142318581444682,Pruned
"c(3, 5, 1)",0.28394033498078297,Pruned
"c(3, 5, 1)",-0.5079521862744147,Pruned
"c(3, 5, 1)",-0.028191391004615138,Pruned
"c(3, 5, 1)",0.19772867119704762,Pruned
"c(3, 5, 1)",-0.2890346893392412,Pruned
"c(3, 5, 1)",0.16424740822701758,Pruned
"c(3, 5, 1)",-0.4032149002505317,Pruned
"c(3, 5, 1)",0.21527352348430745,Pruned
"c(3, 5, 1)",-0.10643077450936143,Pruned
"c(3, 5, 1)",0.28425521525398995,Pruned
"c(3, 5, 1)",0.3511666826617929,Pruned
"c(3, 5, 1)",0.18684650190850688,Pruned
"c(3, 5, 1)",0.2370861695549597,Pruned
"c(3, 5, 1)",0.04984719569107101,Pruned
"c(3, 5, 1)",0.4167541026707635,Pruned
"c(3, 5, 1)",0.14005379343425528,Pruned
"c(3, 5, 1)",-0.29481782772683596,Pruned
"c(3, 5, 1)",0.4702886470166889,Pruned
"c(3, 5, 1)",-0.23922217001100174,Pruned
"c(3, 5, 1)",0.2665820048183209,Pruned
"c(3, 5, 1)",0.1288351259297405,Pruned
"c(3, 5, 1)",0.23586589063164226,Pruned
"c(3, 5, 1)",0.2012881507293002,Pruned
"c(3, 5, 1)",-0.14690484822650152,Pruned
"c(3, 5, 1)",-0.12523973524372572,Pruned
"c(3, 5, 1)",-0.009787509314221614,Pruned
"c(3, 5, 1)",0.19637359141043267,Pruned
"c(3, 5, 1)",-0.005836692937719698,Pruned
"c(3, 5, 1)",-0.08037622840070154,Pruned
"c(3, 5, 1)",0.22007885482451106,Pruned
"c(3, 5, 1)",0.06925097331376838,Pruned
"c(3, 5, 1)",0.09327307771930327,Pruned
"c(3, 5, 1)",-0.1074007323973723,Pruned
"c(3, 5, 1)",0.01737214740002086,Pruned
"c(3, 5, 1)",0.37257500320320164,Pruned
"c(3, 5, 1)",0.2273077447299228,Pruned
"c(3, 5, 1)",-0.06143348282523156,Pruned
"c(3, 5, 1)",0.09598121425600994,Pruned
"c(3, 5, 1)",0.16616749731586158,Pruned
"c(3, 5, 1)",-0.1530724906592046,Pruned
"c(3, 5, 1)",0.20217008269494396,Pruned
"c(3, 5, 1)",-0.12713115268320543,Pruned
"c(3, 5, 1)",-0.02263869418679899,Pruned
"c(3, 5, 1)",0.01867670268196147,Pruned
"c(3, 5, 1)",0.1265181340041748,Pruned
"c(3, 5, 1)",0.17148670498391655,Pruned
"c(3, 5, 1)",0.15704967641504097,Pruned
"c(3, 5, 1)",0.4345190104391641,Pruned
"c(3, 5, 1)",0.011850787172627199,Pruned
"c(3, 5, 1)",0.19154211472999727,Pruned
"c(3, 5, 1)",0.03984881442064394,Pruned
"c(3, 5, 1)",0.015216562916096561,Pruned
"c(3, 5, 1)",0.18798474477069024,Pruned
"c(3, 5, 1)",0.27282752839783997,Pruned
"c(3, 5, 1)",0.06431036002838665,Pruned
"c(3, 5, 1)",0.10833039145157894,Pruned
"c(3, 5, 1)",-0.012856784755059008,Pruned
"c(3, 5, 1)",0.01692048928706544,Pruned
"c(3, 5, 1)",0.20703120239116063,Pruned
"c(3, 5, 1)",-0.04455534258771088,Pruned
"c(3, 5, 1)",-0.08054157091454463,Pruned
"c(3, 5, 1)",0.11997344341877066,Pruned
"c(3, 5, 1)",-0.1136063637433789,Pruned
"c(3, 5, 1)",0.2612575629096613,Pruned
"c(3, 5, 1)",-0.04631651338712453,Pruned
"c(3, 5, 1)",0.2535388956195266,Pruned
"c(3, 5, 1)",0.23630327925652542,Pruned
"c(3, 5, 1)",0.06992190365007339,Pruned
"c(3, 5, 1)",0.12103436452544712,Pruned
"c(3, 5, 1)",-0.15066886074505403,Pruned
"c(3, 5, 1)",-0.007980499847782388,Pruned
"c(3, 5, 1)",-0.18144368220353732,Pruned
"c(3, 5, 1)",0.24545422745098394,Pruned
"c(3, 5, 1)",-0.04246597661537879,Pruned
"c(3, 5, 1)",0.16888760735734226,Pruned
"c(3, 5, 1)",-0.13133726875715254,Pruned
"c(3, 5, 1)",0.24213297391690347,Pruned
"c(3, 5, 1)",0.09551834754026485,Pruned
"c(3, 5, 1)",0.22974473340564538,Pruned
"c(3, 5, 1)",0.24915146875398933,Pruned
"c(3, 5, 1)",0.1966884240303148,Pruned
"c(3, 5, 1)",0.3639880080911239,Pruned
"c(3, 5, 1)",-0.13135291077816943,Pruned
"c(3, 5, 1)",0.3424738545727758,Pruned
"c(3, 5, 1)",0.13072223886284515,Pruned
"c(3, 5, 1)",0.09758518605493416,Pruned
"c(3, 5, 1)",-0.158324311664051,Pruned
"c(3, 5, 1)",-0.06954725709772075,Pruned
"c(3, 5, 1)",-0.15030082638012368,Pruned
"c(3, 5, 1)",0.2520850071224731,Pruned
"c(3, 5, 1)",0.027646080268231666,Pruned
"c(3, 5, 1)",0.03809493632206593,Pruned
"c(3, 5, 1)",-0.1079272103538371,Pruned
"c(3, 5, 1)",0.019013190253266594,Pruned
"c(3, 5, 1)",-0.03064628458822533,Pruned
"c(3, 5, 1)",-0.07535891620917323,Pruned
"c(3, 5, 1)",-0.1345460614190752,Pruned
"c(3, 5, 1)",-0.04556554709416056,Pruned
"c(3, 5, 1)",-1.7847489727671303e-4,Pruned
"c(3, 5, 1)",-0.5070935737547984,Pruned
"c(3, 5, 1)",0.2496234396082673,Pruned
"c(3, 5, 1)",7.562840353892608e-4,Pruned
"c(3, 5, 1)",-0.07498444285818086,Pruned
"c(3, 5, 1)",-0.11105360316157623,Pruned
"c(3, 5, 1)",0.16166156751927468,Pruned
"c(3, 5, 1)",-0.0053628404728569236,Pruned
"c(3, 5, 1)",0.04858785586831681,Pruned
"c(3, 5, 1)",-0.2081818338131454,Pruned
"c(3, 5, 1)",-0.19096687746457658,Pruned
"c(3, 5, 1)",-0.00677268659274226,Pruned
"c(3, 5, 1)",0.009029436680624597,Pruned
"c(3, 5, 1)",0.1577362331664445,Pruned
"c(3, 5, 1)",-0.006526380682236575,Pruned
"c(3, 5, 1)",-0.138298243685353,Pruned
"c(3, 5, 1)",-0.25929888896890135,Pruned
"c(3, 5, 1)",0.27215718473713324,Pruned
"c(3, 5, 1)",-0.079475930415729,Pruned
"c(3, 5, 1)",0.14673560792507354,Pruned
"c(3, 5, 1)",0.050273854914086286,Pruned
"c(3, 5, 1)",0.350066950161891,Pruned
"c(3, 5, 1)",-0.010622549330632223,Pruned
"c(3, 5, 1)",0.2753223903523551,Pruned
"c(3, 5, 1)",0.15841392103209784,Pruned
"c(3, 5, 1)",0.4143777852673325,Pruned
"c(3, 5, 1)",-0.06661604817562362,Pruned
"c(3, 5, 1)",-0.2436784912553763,Pruned
"c(3, 5, 1)",0.007173297462029705,Pruned
"c(3, 5, 1)",0.040030021769553586,Pruned
"c(3, 5, 1)",0.14856965335182754,Pruned
"c(3, 5, 1)",-0.21553877369497257,Pruned
"c(3, 5, 1)",-0.1417765087348332,Pruned
"c(3, 5, 1)",0.12210576422003765,Pruned
"c(3, 5, 1)",-0.4097513397283417,Pruned
"c(3, 5, 1)",-0.11159945880185636,Pruned
"c(3, 5, 1)",-0.058230480394936904,Pruned
"c(3, 5, 1)",-0.19076378056469068,Pruned
"c(3, 5, 1)",0.40915513541720505,Pruned
"c(3, 5, 1)",-0.08231542614042249,Pruned
"c(3, 5, 1)",0.08549246126575484,Pruned
"c(3, 5, 1)",-0.12408268025960896,Pruned
"c(3, 5, 1)",-0.23958420792069193,Pruned
"c(3, 5, 1)",-0.29514202644496496,Pruned
"c(3, 5, 1)",-0.03169314343735888,Pruned
"c(3, 5, 1)",-0.01720393885604656,Pruned
"c(3, 5, 1)",0.03209223177531098,Pruned
"c(3, 5, 1)",0.2476433728769686,Pruned
"c(3, 5, 1)",-0.05427037284224418,Pruned
"c(3, 5, 1)",0.11210126714936827,Pruned
"c(3, 5, 1)",0.24881295967095343,Pruned
"c(3, 5, 1)",0.10808793527566914,Pruned
"c(3, 5, 1)",-0.3329558047813191,Pruned
"c(3, 5, 1)",0.21657598648084728,Pruned
"c(3, 5, 1)",-0.1292330182742506,Pruned
"c(3, 5, 1)",0.015827737281361574,Pruned
"c(3, 5, 1)",0.14263045703747523,Pruned
"c(3, 5, 1)",-0.16194197660187204,Pruned
"c(3, 5, 1)",0.16689589651949294,Pruned
"c(3, 5, 1)",-0.033538183378314275,Pruned
"c(3, 5, 1)",0.029349926800935334,Pruned
"c(3, 5, 1)",0.11909551488359633,Pruned
"c(3, 5, 1)",0.21210398495851943,Pruned
"c(3, 5, 1)",-0.0596423427255217,Pruned
"c(3, 5, 1)",-0.23620694413496954,Pruned
"c(3, 5, 1)",0.13834869164587663,Pruned
"c(3, 5, 1)",0.17168596458164437,Pruned
"c(3, 5, 1)",-0.10190101312283174,Pruned
"c(3, 5, 1)",0.17249543837842,Pruned
"c(3, 5, 2)",0.1690022051879739,Pruned
"c(3, 5, 2)",0.1709064958077458,Pruned
"c(3, 5, 2)",-0.14159525747864837,Pruned
"c(3, 5, 2)",-0.08474277129179177,Pruned
"c(3, 5, 2)",0.12834688353042073,Pruned
"c(3, 5, 2)",0.16465570768748597,Pruned
"c(3, 5, 2)",-0.15151446358222648,Pruned
"c(3, 5, 2)",-0.009662023126014614,Pruned
"c(3, 5, 2)",0.0877273294671763,Pruned
"c(3, 5, 2)",-0.11084962500547027,Pruned
"c(3, 5, 2)",-0.004893183077883473,Pruned
"c(3, 5, 2)",-0.150969556450435,Pruned
"c(3, 5, 2)",0.06681730246803043,Pruned
"c(3, 5, 2)",-0.008298665187934836,Pruned
"c(3, 5, 2)",0.20789997326389223,Pruned
"c(3, 5, 2)",-0.19162239090708721,Pruned
"c(3, 5, 2)",-0.2443957864387466,Pruned
"c(3, 5, 2)",-0.14456626128611363,Pruned
"c(3, 5, 2)",-0.12173515203133295,Pruned
"c(3, 5, 2)",0.005774536256433971,Pruned
"c(3, 5, 2)",-0.32160121500719063,Pruned
"c(3, 5, 2)",-0.1232318057538348,Pruned
"c(3, 5, 2)",-0.015058678451262138,Pruned
"c(3, 5, 2)",-0.06916330895872153,Pruned
"c(3, 5, 2)",0.20871555334221734,Pruned
"c(3, 5, 2)",0.06423063167394152,Pruned
"c(3, 5, 2)",0.00571839355266324,Pruned
"c(3, 5, 2)",-0.09043574376563061,Pruned
"c(3, 5, 2)",0.2169979765496335,Pruned
"c(3, 5, 2)",0.10962006148079419,Pruned
"c(3, 5, 2)",0.15812755227917516,Pruned
"c(3, 5, 2)",-0.020288404176304318,Pruned
"c(3, 5, 2)",0.1968802966657076,Pruned
"c(3, 5, 2)",0.1189543229740302,Pruned
"c(3, 5, 2)",0.17850688703411507,Pruned
"c(3, 5, 2)",-0.049114016385059835,Pruned
"c(3, 5, 2)",-0.10895923050263309,Pruned
"c(3, 5, 2)",-0.06353155667624405,Pruned
"c(3, 5, 2)",-0.2613727992724897,Pruned
"c(3, 5, 2)",0.18225896823882276,Pruned
"c(3, 5, 2)",0.05687090927450757,Pruned
"c(3, 5, 2)",0.35178206248166255,Pruned
"c(3, 5, 2)",0.08808757533531741,Pruned
"c(3, 5, 2)",-0.3649782247577518,Pruned
"c(3, 5, 2)",-0.39255932242541597,Pruned
"c(3, 5, 2)",-0.1335482017470374,Pruned
"c(3, 5, 2)",0.04157632542530832,Pruned
"c(3, 5, 2)",0.11263273182932326,Pruned
"c(3, 5, 2)",0.07914927674684115,Pruned
"c(3, 5, 2)",0.09291310274262282,Pruned
"c(3, 5, 2)",0.16078763586243414,Pruned
"c(3, 5, 2)",0.003677342529254846,Pruned
"c(3, 5, 2)",0.20391290399515852,Pruned
"c(3, 5, 2)",0.12230166900910687,Pruned
"c(3, 5, 2)",-0.1326835494554185,Pruned
"c(3, 5, 2)",0.06635952991529766,Pruned
"c(3, 5, 2)",-0.1820804358013704,Pruned
"c(3, 5, 2)",0.134373917696753,Pruned
"c(3, 5, 2)",0.46489832726846714,Pruned
"c(3, 5, 2)",0.26201415702173164,Pruned
"c(3, 5, 2)",0.12391636250817509,Pruned
"c(3, 5, 2)",0.5119492161890251,Pruned
"c(3, 5, 2)",0.2110503589497966,Pruned
"c(3, 5, 2)",0.43433894295044595,Pruned
"c(3, 5, 2)",0.037089385122838776,Pruned
"c(3, 5, 2)",0.23276490604179473,Pruned
"c(3, 5, 2)",0.061897747031399206,Pruned
"c(3, 5, 2)",0.05557427514183348,Pruned
"c(3, 5, 2)",4.5018862986845776e-4,Pruned
"c(3, 5, 2)",-0.01635894516160357,Pruned
"c(3, 5, 2)",-0.04884111911142913,Pruned
"c(3, 5, 2)",-0.32786553494633813,Pruned
"c(3, 5, 2)",0.14847544777631932,Pruned
"c(3, 5, 2)",-0.2312692236598344,Pruned
"c(3, 5, 2)",0.004213365841111589,Pruned
"c(3, 5, 2)",0.31143169546267935,Pruned
"c(3, 5, 2)",0.14941898714912125,Pruned
"c(3, 5, 2)",0.08575177517500822,Pruned
"c(3, 5, 2)",0.3013091766353738,Pruned
"c(3, 5, 2)",0.31384413352354873,Pruned
"c(3, 5, 2)",-0.06931777038937809,Pruned
"c(3, 5, 2)",-0.06450205504564711,Pruned
"c(3, 5, 2)",0.2502849965744838,Pruned
"c(3, 5, 2)",-0.2559024678712997,Pruned
"c(3, 5, 2)",-0.2269642620060754,Pruned
"c(3, 5, 2)",0.20526224336040721,Pruned
"c(3, 5, 2)",0.2089881991244173,Pruned
"c(3, 5, 2)",-0.21898873967142887,Pruned
"c(3, 5, 2)",-0.155743096328016,Pruned
"c(3, 5, 2)",0.044540446444988065,Pruned
"c(3, 5, 2)",-0.06380529957432486,Pruned
"c(3, 5, 2)",-0.0711491002270659,Pruned
"c(3, 5, 2)",0.17591828259875725,Pruned
"c(3, 5, 2)",-0.04423694664457762,Pruned
"c(3, 5, 2)",0.0011526445609079759,Pruned
"c(3, 5, 2)",-0.006405001368873719,Pruned
"c(3, 5, 2)",-0.10336936161914301,Pruned
"c(3, 5, 2)",0.1929096137697317,Pruned
"c(3, 5, 2)",-0.08296702333406683,Pruned
"c(3, 5, 2)",0.0050579359862070496,Pruned
"c(3, 5, 2)",0.17046430369295593,Pruned
"c(3, 5, 2)",-0.19408557948353092,Pruned
"c(3, 5, 2)",-0.3178826604131267,Pruned
"c(3, 5, 2)",0.07822182338468274,Pruned
"c(3, 5, 2)",0.00957142640080919,Pruned
"c(3, 5, 2)",0.21956969698557202,Pruned
"c(3, 5, 2)",-0.07988104145042063,Pruned
"c(3, 5, 2)",-0.028587151791734218,Pruned
"c(3, 5, 2)",-0.09592111528495673,Pruned
"c(3, 5, 2)",0.2785853833520989,Pruned
"c(3, 5, 2)",0.029728211456532004,Pruned
"c(3, 5, 2)",0.21546034505306239,Pruned
"c(3, 5, 2)",0.2816083469436812,Pruned
"c(3, 5, 2)",-0.19768836730624711,Pruned
"c(3, 5, 2)",0.002356890609767831,Pruned
"c(3, 5, 2)",0.03862270254272396,Pruned
"c(3, 5, 2)",0.11450528931092135,Pruned
"c(3, 5, 2)",0.00184677870751019,Pruned
"c(3, 5, 2)",0.06668350293250724,Pruned
"c(3, 5, 2)",0.17640984103184468,Pruned
"c(3, 5, 2)",-0.09447404233724967,Pruned
"c(3, 5, 2)",-0.006964424128830288,Pruned
"c(3, 5, 2)",0.1567857111561056,Pruned
"c(3, 5, 2)",-0.29791447485802475,Pruned
"c(3, 5, 2)",-0.15544788744118349,Pruned
"c(3, 5, 2)",-0.0434947695775685,Pruned
"c(3, 5, 2)",0.24489423383919695,Pruned
"c(3, 5, 2)",0.1542448479024646,Pruned
"c(3, 5, 2)",0.207625618110708,Pruned
"c(3, 5, 2)",-0.04985835158073721,Pruned
"c(3, 5, 2)",0.08674128077596367,Pruned
"c(3, 5, 2)",0.06027527002089495,Pruned
"c(3, 5, 2)",0.119925784968523,Pruned
"c(3, 5, 2)",-0.0666829247754641,Pruned
"c(3, 5, 2)",-0.06475722298106017,Pruned
"c(3, 5, 2)",0.09418258664809764,Pruned
"c(3, 5, 2)",0.04401727808417516,Pruned
"c(3, 5, 2)",-0.08725412889514929,Pruned
"c(3, 5, 2)",-0.09752550531767003,Pruned
"c(3, 5, 2)",0.0892798239999021,Pruned
"c(3, 5, 2)",0.4043848549499224,Pruned
"c(3, 5, 2)",-0.0098820813282028,Pruned
"c(3, 5, 2)",-0.0046734951227895005,Pruned
"c(3, 5, 2)",0.02960050076004776,Pruned
"c(3, 5, 2)",0.3056571185410901,Pruned
"c(3, 5, 2)",0.099107414285626,Pruned
"c(3, 5, 2)",0.014309677589090344,Pruned
"c(3, 5, 2)",-0.21206634776403083,Pruned
"c(3, 5, 2)",0.26486583806813535,Pruned
"c(3, 5, 2)",-0.07295727658472038,Pruned
"c(3, 5, 2)",0.04530916768321363,Pruned
"c(3, 5, 2)",-0.08909366204547765,Pruned
"c(3, 5, 2)",-0.2976513785415391,Pruned
"c(3, 5, 2)",-0.10566777903968785,Pruned
"c(3, 5, 2)",-0.12432649580611839,Pruned
"c(3, 5, 2)",-0.1757024758006631,Pruned
"c(3, 5, 2)",0.03857661424733215,Pruned
"c(3, 5, 2)",0.16860729262855356,Pruned
"c(3, 5, 2)",-0.011402781299176636,Pruned
"c(3, 5, 2)",-0.14075525989193066,Pruned
"c(3, 5, 2)",-0.15794319716823618,Pruned
"c(3, 5, 2)",0.10041890681743026,Pruned
"c(3, 5, 2)",0.07651073479234985,Pruned
"c(3, 5, 2)",-0.15521870340189137,Pruned
"c(3, 5, 2)",-0.40296233062376563,Pruned
"c(3, 5, 2)",0.013863442439384973,Pruned
"c(3, 5, 2)",-0.23634448845283046,Pruned
"c(3, 5, 2)",-0.004797827174230435,Pruned
"c(3, 5, 2)",0.14385600785595787,Pruned
"c(3, 5, 2)",0.15457068865555673,Pruned
"c(3, 5, 2)",-0.1214934632733235,Pruned
"c(3, 5, 2)",0.09684276566411845,Pruned
"c(3, 5, 2)",-0.0815381509553621,Pruned
"c(3, 5, 2)",-0.1633899790324442,Pruned
"c(3, 5, 2)",-0.027330926348625183,Pruned
"c(3, 5, 2)",0.20941524448662432,Pruned
"c(3, 5, 2)",0.06596820903251058,Pruned
"c(3, 5, 2)",-0.025858810453810808,Pruned
"c(3, 5, 2)",-0.13225431058623727,Pruned
"c(3, 5, 2)",0.2672691247899194,Pruned
"c(3, 5, 2)",-0.030556458931654488,Pruned
"c(3, 5, 2)",0.29495522708468086,Pruned
"c(3, 5, 2)",-0.1314936740970061,Pruned
"c(3, 5, 2)",-0.11041991026716326,Pruned
"c(3, 5, 2)",0.37196653865965723,Pruned
"c(3, 5, 2)",0.15127228809806006,Pruned
"c(3, 5, 2)",0.08041906622972352,Pruned
"c(3, 5, 2)",0.08658255694426117,Pruned
"c(3, 5, 2)",0.22621722943035252,Pruned
"c(3, 5, 2)",0.010893230243274682,Pruned
"c(3, 5, 2)",-0.0231055854562778,Pruned
"c(3, 5, 2)",0.0270236180662932,Pruned
"c(3, 5, 2)",-0.1515495550352698,Pruned
"c(3, 5, 2)",0.2300375065256768,Pruned
"c(3, 5, 2)",-0.05228062503722506,Pruned
"c(3, 5, 2)",-0.36731964436654385,Pruned
"c(3, 5, 2)",0.050353349861033424,Pruned
"c(3, 5, 2)",-0.3294068962951855,Pruned
"c(3, 5, 2)",-0.10375846706863512,Pruned
"c(3, 5, 2)",-0.0414174724237013,Pruned
"c(3, 5, 2)",-0.13059287421704405,Pruned
"c(3, 5, 2)",0.4483418530089213,Pruned
"c(3, 5, 2)",-0.1630977729368567,Pruned
"c(3, 5, 2)",0.06044471544435854,Pruned
"c(3, 5, 2)",0.074243579718445335,Pruned
"c(3, 5, 2)",-0.38091813659614604,Pruned
"c(3, 5, 2)",-0.08584708846515643,Pruned
"c(3, 5, 2)",0.11501563760473925,Pruned
"c(3, 5, 2)",-0.04965655887139003,Pruned
"c(3, 5, 2)",0.07691433364666005,Pruned
"c(3, 5, 2)",-0.02382582365676241,Pruned
"c(3, 5, 2)",-0.12166933429822024,Pruned
"c(3, 5, 2)",0.29317533314827154,Pruned
"c(3, 5, 2)",-0.1993552952344605,Pruned
"c(3, 5, 2)",-0.2787458417183606,Pruned
"c(3, 5, 2)",-0.30681578374721863,Pruned
"c(3, 5, 2)",0.01891414001869063,Pruned
"c(3, 5, 2)",-0.025414965546870706,Pruned
"c(3, 5, 2)",-0.162023999274492,Pruned
"c(3, 5, 2)",-0.03963665631576599,Pruned
"c(3, 5, 2)",0.4508756648316256,Pruned
"c(3, 5, 2)",0.21009344077269423,Pruned
"c(3, 5, 2)",-0.1868769175924464,Pruned
"c(3, 5, 2)",0.07777662510989422,Pruned
"c(3, 5, 2)",0.11837163984335192,Pruned
"c(3, 5, 2)",0.39189292116465513,Pruned
