"","OLS_best","OLS_hybrid","SP_best","SP_hybrid","OLS_prct_diff","SP_prct_diff","OLS_abs_diff","SP_abs_diff","True_best","n","comb","sim","true_best"
"28",6.07175120576828,3.25847305083299,6.01775216364384,5.9891288716813,0.463338839091862,0.00475647570457681,2.81327815493529,0.0286232919625364,6,1000,2,8,6
"29",7.18858547035577,6.92203135756136,6.647672527144,6.64767284922634,0.037080189683161,-4.84503920791321e-08,0.266554112794407,-3.22082340353802e-07,6,1000,2,9,6
"30",5.90507330972652,3.10248282490702,6.01292450897322,6.01073633951098,0.474607229719438,0.000363911015175613,2.80259048481949,0.00218816946223477,6,1000,2,10,6
"31",7.96223101308466,7.91998340132807,6.90453185633404,6.90453090088066,0.00530600175844664,1.38380617809689e-07,0.0422476117565855,9.55453383966187e-07,6,1000,2,11,6
"32",5.19250150198172,4.03214421266834,5.6698021292015,5.66972099524467,0.223467877451846,1.43098392118836e-05,1.16035728931338,8.1133956832069e-05,6,1000,2,12,6
"33",4.39882332091716,0.59202248275831,5.18258574062739,3.9629967832269,0.865413443649091,0.23532441496141,3.80680083815885,1.21958895740049,6,1000,2,13,6
"34",6.3715006939903,4.05646632165703,5.78877359521747,5.77394977164763,0.363342089017874,0.00256078827855437,2.31503437233327,0.0148238235698379,6,1000,2,14,6
"35",5.94722064846435,4.14492009837712,6.83305997492923,6.06946412305754,0.303049215191404,0.111750204838441,1.80230055008723,0.763595851871692,6,1000,2,15,6
"36",6.97323261480537,3.63180079315464,6.12424078539973,6.11874049716272,0.479179744349314,0.000898117567507065,3.34143182165074,0.00550028823701076,6,1000,2,16,6
"37",7.92561406039398,6.28493172613187,5.3562197281762,5.2625035182073,0.207010122087695,0.0174967075148005,1.64068233426211,0.0937162099689033,6,1000,2,17,6
"38",7.20345983485585,5.50592500554714,5.53827646901644,5.3945306788229,0.235655486144969,0.0259549683006468,1.69753482930871,0.14374579019354,6,1000,2,18,6
"39",6.47537026247271,5.12051689657334,5.82260562572366,5.82246039624592,0.209231798489002,2.49423517703978e-05,1.35485336589937,0.000145229477737097,6,1000,2,19,6
"40",6.88522457555901,6.19877982816651,5.49682139358678,5.49682055670768,0.0996982363987406,1.52247825401462e-07,0.686444747392501,8.3687910379382e-07,6,1000,2,20,6
"41",8.42218425876731,7.39725662146177,8.83012939542189,8.75819632786225,0.121693803628034,0.0081463208904876,1.02492763730554,0.0719330675596339,8,1000,3,1,6
"42",7.95173315799428,7.28949922898893,7.53915563358026,7.53915555398776,0.0832817092635417,1.05572164568747e-08,0.662233929005343,7.95924979257734e-08,8,1000,3,2,6
"43",7.90707340627748,7.51338440400986,7.61085700989565,7.61085738768859,0.0497894710266723,-4.96386853673494e-08,0.393689002267624,-3.77792936490096e-07,8,1000,3,3,6
"44",8.83327221663322,8.00872810028218,8.40899742004754,8.40899739507005,0.0933452627892991,2.97032958904821e-09,0.824544116351042,2.49774938509972e-08,8,1000,3,4,6
"45",9.38666330759565,9.20823357034983,8.06269014943166,8.062690145996,0.0190088566510561,4.2611774136451e-10,0.178429737245814,3.4356553157977e-09,8,1000,3,5,6
"46",9.12827973446536,8.73722324692109,8.05030393455833,8.04991358149805,0.0428401077661735,4.8489232636723e-05,0.391056487544274,0.000390353060279125,8,1000,3,6,6
"47",9.7673139977819,6.64754322285744,8.72153314256855,8.55101725387864,0.319409284439196,0.0195511369277095,3.11977077492446,0.170515888689915,8,1000,3,7,6
"48",7.45061044117871,6.11489890387794,7.48281552508458,7.48281571463924,0.17927544968912,-2.53319964631278e-08,1.33571153730076,-1.8955465641568e-07,8,1000,3,8,6
"49",9.66380107432191,8.58789109798657,8.44521396346331,8.44521397253934,0.111334035961707,-1.07469516261072e-09,1.07590997633534,-9.07603059374651e-09,8,1000,3,9,6
"50",9.02496687196858,8.72577989562849,8.82848156299876,8.82339276021948,0.0331510331931918,0.000576407476525715,0.299186976340087,0.00508880277928192,8,1000,3,10,6
"51",9.084955918073,8.99856621913805,7.85781242619142,7.85781242607492,0.00950909390359233,1.48259709519781e-11,0.0863896989349531,1.16499698776806e-10,8,1000,3,11,6
"52",8.45917288462405,6.75857650562095,8.158153220494,8.15815322026515,0.201035775269969,2.80521062187889e-11,1.70059637900309,2.28853380690452e-10,8,1000,3,12,6
"53",9.05003796956221,8.06139248208431,7.80377432257147,7.80377342217881,0.109242136972573,1.15379125321553e-07,0.9886454874779,9.0039265554509e-07,8,1000,3,13,6
